Date,SPY,QQQ,EEM,TLT,IEF,LQD,HYG,SHY,GLD
1993-07-22,25.962251663208008,,,,,,,,
1993-07-23,26.08986473083496,,,,,,,,
1993-07-26,26.23572540283203,,,,,,,,
1993-07-27,26.217512130737305,,,,,,,,
1993-07-28,26.162799835205078,,,,,,,,
1993-07-29,26.308637619018555,,,,,,,,
1993-07-30,26.162799835205078,,,,,,,,
1993-08-02,26.23572540283203,,,,,,,,
1993-08-03,26.25396156311035,,,,,,,,
1993-08-04,26.25396156311035,,,,,,,,
1993-08-05,26.19926643371582,,,,,,,,
1993-08-06,26.23572540283203,,,,,,,,
1993-08-09,26.38157081604004,,,,,,,,
1993-08-10,26.363346099853516,,,,,,,,
1993-08-11,26.363346099853516,,,,,,,,
1993-08-12,26.290409088134766,,,,,,,,
1993-08-13,26.32687759399414,,,,,,,,
1993-08-16,26.472747802734375,,,,,,,,
1993-08-17,26.563899993896484,,,,,,,,
1993-08-18,26.709768295288086,,,,,,,,
1993-08-19,26.709768295288086,,,,,,,,
1993-08-20,26.727994918823242,,,,,,,,
1993-08-23,26.673294067382812,,,,,,,,
1993-08-24,26.964996337890625,,,,,,,,
1993-08-25,26.983217239379883,,,,,,,,
1993-08-26,27.001474380493164,,,,,,,,
1993-08-27,26.983217239379883,,,,,,,,
1993-08-30,27.092632293701172,,,,,,,,
1993-08-31,27.16556739807129,,,,,,,,
1993-09-01,27.129085540771484,,,,,,,,
1993-09-02,27.037939071655273,,,,,,,,
1993-09-03,27.05615997314453,,,,,,,,
1993-09-07,26.873828887939453,,,,,,,,
1993-09-08,26.782678604125977,,,,,,,,
1993-09-09,26.837385177612305,,,,,,,,
1993-09-10,27.07439613342285,,,,,,,,
1993-09-13,27.092632293701172,,,,,,,,
1993-09-14,26.983217239379883,,,,,,,,
1993-09-15,27.05615997314453,,,,,,,,
1993-09-16,26.946773529052734,,,,,,,,
1993-09-17,26.894529342651367,,,,,,,,
1993-09-20,26.674354553222656,,,,,,,,
1993-09-21,26.582639694213867,,,,,,,,
1993-09-22,26.802806854248047,,,,,,,,
1993-09-23,26.94955825805664,,,,,,,,
1993-09-24,26.87617301940918,,,,,,,,
1993-09-27,27.169723510742188,,,,,,,,
1993-09-28,27.114681243896484,,,,,,,,
1993-09-29,27.022945404052734,,,,,,,,
1993-09-30,26.967912673950195,,,,,,,,
1993-10-01,27.0963134765625,,,,,,,,
1993-10-04,27.133010864257812,,,,,,,,
1993-10-05,27.0963134765625,,,,,,,,
1993-10-06,27.077972412109375,,,,,,,,
1993-10-07,27.004589080810547,,,,,,,,
1993-10-08,27.04126739501953,,,,,,,,
1993-10-11,27.0963134765625,,,,,,,,
1993-10-12,27.133010864257812,,,,,,,,
1993-10-13,27.133010864257812,,,,,,,,
1993-10-14,27.481571197509766,,,,,,,,
1993-10-15,27.628345489501953,,,,,,,,
1993-10-18,27.554950714111328,,,,,,,,
1993-10-19,27.353168487548828,,,,,,,,
1993-10-20,27.389863967895508,,,,,,,,
1993-10-21,27.353168487548828,,,,,,,,
1993-10-22,27.22473907470703,,,,,,,,
1993-10-25,27.298118591308594,,,,,,,,
1993-10-26,27.279787063598633,,,,,,,,
1993-10-27,27.298118591308594,,,,,,,,
1993-10-28,27.499919891357422,,,,,,,,
1993-10-29,27.499919891357422,,,,,,,,
1993-11-01,27.57329750061035,,,,,,,,
1993-11-02,27.554950714111328,,,,,,,,
1993-11-03,27.206396102905273,,,,,,,,
1993-11-04,26.91286849975586,,,,,,,,
1993-11-05,27.04126739501953,,,,,,,,
1993-11-08,27.077972412109375,,,,,,,,
1993-11-09,27.0963134765625,,,,,,,,
1993-11-10,27.298118591308594,,,,,,,,
1993-11-11,27.22473907470703,,,,,,,,
1993-11-12,27.353168487548828,,,,,,,,
1993-11-15,27.33481788635254,,,,,,,,
1993-11-16,27.46323585510254,,,,,,,,
1993-11-17,27.316465377807617,,,,,,,,
1993-11-18,27.243093490600586,,,,,,,,
1993-11-19,27.188039779663086,,,,,,,,
1993-11-22,27.022945404052734,,,,,,,,
1993-11-23,27.169723510742188,,,,,,,,
1993-11-24,27.279787063598633,,,,,,,,
1993-11-26,27.298118591308594,,,,,,,,
1993-11-29,27.188039779663086,,,,,,,,
1993-11-30,27.206396102905273,,,,,,,,
1993-12-01,27.243093490600586,,,,,,,,
1993-12-02,27.316465377807617,,,,,,,,
1993-12-03,27.42654800415039,,,,,,,,
1993-12-06,27.518272399902344,,,,,,,,
1993-12-07,27.499919891357422,,,,,,,,
1993-12-08,27.499919891357422,,,,,,,,
1993-12-09,27.40819549560547,,,,,,,,
1993-12-10,27.353168487548828,,,,,,,,
1993-12-13,27.518272399902344,,,,,,,,
1993-12-14,27.316465377807617,,,,,,,,
1993-12-15,27.279787063598633,,,,,,,,
1993-12-16,27.371519088745117,,,,,,,,
1993-12-17,27.521942138671875,,,,,,,,
1993-12-20,27.558897018432617,,,,,,,,
1993-12-21,27.46651840209961,,,,,,,,
1993-12-22,27.65123748779297,,,,,,,,
1993-12-23,27.632776260375977,,,,,,,,
1993-12-27,27.780529022216797,,,,,,,,
1993-12-28,27.8359317779541,,,,,,,,
1993-12-29,27.79900550842285,,,,,,,,
1993-12-30,27.688167572021484,,,,,,,,
1993-12-31,27.5404052734375,,,,,,,,
1994-01-03,27.46651840209961,,,,,,,,
1994-01-04,27.577360153198242,,,,,,,,
1994-01-05,27.632776260375977,,,,,,,,
1994-01-06,27.632776260375977,,,,,,,,
1994-01-07,27.79900550842285,,,,,,,,
1994-01-10,28.1314697265625,,,,,,,,
1994-01-11,28.076061248779297,,,,,,,,
1994-01-12,27.983707427978516,,,,,,,,
1994-01-13,27.90983772277832,,,,,,,,
1994-01-14,28.02065658569336,,,,,,,,
1994-01-17,28.02065658569336,,,,,,,,
1994-01-18,28.057592391967773,,,,,,,,
1994-01-19,27.983707427978516,,,,,,,,
1994-01-20,28.057592391967773,,,,,,,,
1994-01-21,28.00218391418457,,,,,,,,
1994-01-24,27.891357421875,,,,,,,,
1994-01-25,27.891357421875,,,,,,,,
1994-01-26,27.96523094177246,,,,,,,,
1994-01-27,28.223834991455078,,,,,,,,
1994-01-28,28.29771614074707,,,,,,,,
1994-01-31,28.50089454650879,,,,,,,,
1994-02-01,28.35312271118164,,,,,,,,
1994-02-02,28.537843704223633,,,,,,,,
1994-02-03,28.408557891845703,,,,,,,,
1994-02-04,27.762048721313477,,,,,,,,
1994-02-07,27.891357421875,,,,,,,,
1994-02-08,27.90983772277832,,,,,,,,
1994-02-09,28.02065658569336,,,,,,,,
1994-02-10,27.780529022216797,,,,,,,,
1994-02-11,27.872880935668945,,,,,,,,
1994-02-14,27.90983772277832,,,,,,,,
1994-02-15,28.057592391967773,,,,,,,,
1994-02-16,28.03911781311035,,,,,,,,
1994-02-17,27.872880935668945,,,,,,,,
1994-02-18,27.706649780273438,,,,,,,,
1994-02-22,27.983707427978516,,,,,,,,
1994-02-23,27.90983772277832,,,,,,,,
1994-02-24,27.5404052734375,,,,,,,,
1994-02-25,27.669702529907227,,,,,,,,
1994-02-28,27.669702529907227,,,,,,,,
1994-03-01,27.558897018432617,,,,,,,,
1994-03-02,27.595808029174805,,,,,,,,
1994-03-03,27.521942138671875,,,,,,,,
1994-03-04,27.595808029174805,,,,,,,,
1994-03-07,27.743576049804688,,,,,,,,
1994-03-08,27.632776260375977,,,,,,,,
1994-03-09,27.762048721313477,,,,,,,,
1994-03-10,27.5404052734375,,,,,,,,
1994-03-11,27.688167572021484,,,,,,,,
1994-03-14,27.725109100341797,,,,,,,,
1994-03-15,27.706649780273438,,,,,,,,
1994-03-16,27.928298950195312,,,,,,,,
1994-03-17,27.928298950195312,,,,,,,,
1994-03-18,27.92219352722168,,,,,,,,
1994-03-21,27.847902297973633,,,,,,,,
1994-03-22,27.92219352722168,,,,,,,,
1994-03-23,27.90363121032715,,,,,,,,
1994-03-24,27.569231033325195,,,,,,,,
1994-03-25,27.30914878845215,,,,,,,,
1994-03-28,27.346294403076172,,,,,,,,
1994-03-29,26.807538986206055,,,,,,,,
1994-03-30,26.435997009277344,,,,,,,,
1994-03-31,26.510297775268555,,,,,,,,
1994-04-04,26.101598739624023,,,,,,,,
1994-04-05,26.64034652709961,,,,,,,,
1994-04-06,26.64034652709961,,,,,,,,
1994-04-07,26.770381927490234,,,,,,,,
1994-04-08,26.566038131713867,,,,,,,,
1994-04-11,26.67749786376953,,,,,,,,
1994-04-12,26.64034652709961,,,,,,,,
1994-04-13,26.501033782958984,,,,,,,,
1994-04-14,26.510297775268555,,,,,,,,
1994-04-15,26.510297775268555,,,,,,,,
1994-04-18,26.33382225036621,,,,,,,,
1994-04-19,26.370967864990234,,,,,,,,
1994-04-20,26.343107223510742,,,,,,,,
1994-04-21,26.69608497619629,,,,,,,,
1994-04-22,26.668212890625,,,,,,,,
1994-04-25,26.946880340576172,,,,,,,,
1994-04-26,26.919008255004883,,,,,,,,
1994-04-28,26.723939895629883,,,,,,,,
1994-04-29,26.807538986206055,,,,,,,,
1994-05-02,26.974742889404297,,,,,,,,
1994-05-03,26.946880340576172,,,,,,,,
1994-05-04,26.900442123413086,,,,,,,,
1994-05-05,26.863279342651367,,,,,,,,
1994-05-06,26.603193283081055,,,,,,,,
1994-05-09,26.370967864990234,,,,,,,,
1994-05-10,26.5753231048584,,,,,,,,
1994-05-11,26.33382225036621,,,,,,,,
1994-05-12,26.463855743408203,,,,,,,,
1994-05-13,26.463855743408203,,,,,,,,
1994-05-16,26.473142623901367,,,,,,,,
1994-05-17,26.863279342651367,,,,,,,,
1994-05-18,27.058340072631836,,,,,,,,
1994-05-19,27.188385009765625,,,,,,,,
1994-05-20,27.086204528808594,,,,,,,,
1994-05-23,27.039766311645508,,,,,,,,
1994-05-24,27.151243209838867,,,,,,,,
1994-05-25,27.22552490234375,,,,,,,,
1994-05-26,27.244121551513672,,,,,,,,
1994-05-27,27.27198600769043,,,,,,,,
1994-05-31,27.234834671020508,,,,,,,,
1994-06-01,27.35557746887207,,,,,,,,
1994-06-02,27.327722549438477,,,,,,,,
1994-06-03,27.485624313354492,,,,,,,,
1994-06-06,27.476341247558594,,,,,,,,
1994-06-07,27.439184188842773,,,,,,,,
1994-06-08,27.216276168823242,,,,,,,,
1994-06-09,27.364879608154297,,,,,,,,
1994-06-10,27.411319732666016,,,,,,,,
1994-06-13,27.448467254638672,,,,,,,,
1994-06-14,27.662118911743164,,,,,,,,
1994-06-15,27.550649642944336,,,,,,,,
1994-06-16,27.60638427734375,,,,,,,,
1994-06-17,27.45229721069336,,,,,,,,
1994-06-20,27.218542098999023,,,,,,,,
1994-06-21,26.984760284423828,,,,,,,,
1994-06-22,27.087642669677734,,,,,,,,
1994-06-23,26.928688049316406,,,,,,,,
1994-06-24,26.36766242980957,,,,,,,,
1994-06-27,26.825820922851562,,,,,,,,
1994-06-28,26.69492530822754,,,,,,,,
1994-06-29,26.779071807861328,,,,,,,,
1994-06-30,26.610769271850586,,,,,,,,
1994-07-01,26.6668643951416,,,,,,,,
1994-07-05,26.807125091552734,,,,,,,,
1994-07-06,26.769710540771484,,,,,,,,
1994-07-07,26.881921768188477,,,,,,,,
1994-07-08,26.872591018676758,,,,,,,,
1994-07-11,26.779071807861328,,,,,,,,
1994-07-12,26.816469192504883,,,,,,,,
1994-07-13,26.863218307495117,,,,,,,,
1994-07-14,27.153087615966797,,,,,,,,
1994-07-15,27.16242218017578,,,,,,,,
1994-07-18,27.209190368652344,,,,,,,,
1994-07-19,27.153087615966797,,,,,,,,
1994-07-20,27.031522750854492,,,,,,,,
1994-07-21,27.087642669677734,,,,,,,,
1994-07-22,27.134389877319336,,,,,,,,
1994-07-25,27.171781539916992,,,,,,,,
1994-07-26,27.143714904785156,,,,,,,,
1994-07-27,27.143714904785156,,,,,,,,
1994-07-28,27.199827194213867,,,,,,,,
1994-07-29,27.470996856689453,,,,,,,,
1994-08-01,27.601896286010742,,,,,,,,
1994-08-02,27.639307022094727,,,,,,,,
1994-08-03,27.648639678955078,,,,,,,,
1994-08-04,27.489694595336914,,,,,,,,
1994-08-05,27.396198272705078,,,,,,,,
1994-08-08,27.46162986755371,,,,,,,,
1994-08-09,27.508398056030273,,,,,,,,
1994-08-10,27.611236572265625,,,,,,,,
1994-08-11,27.508398056030273,,,,,,,,
1994-08-12,27.72343635559082,,,,,,,,
1994-08-15,27.71410369873047,,,,,,,,
1994-08-16,27.910444259643555,,,,,,,,
1994-08-17,27.891746520996094,,,,,,,,
1994-08-18,27.798250198364258,,,,,,,,
1994-08-19,27.779541015625,,,,,,,,
1994-08-22,27.75149917602539,,,,,,,,
1994-08-23,27.910444259643555,,,,,,,,
1994-08-24,28.20965576171875,,,,,,,,
1994-08-25,28.13485336303711,,,,,,,,
1994-08-26,28.536922454833984,,,,,,,,
1994-08-29,28.51824188232422,,,,,,,,
1994-08-30,28.593006134033203,,,,,,,,
1994-08-31,28.51824188232422,,,,,,,,
1994-09-01,28.424724578857422,,,,,,,,
1994-09-02,28.30316734313965,,,,,,,,
1994-09-06,28.31251335144043,,,,,,,,
1994-09-07,28.284475326538086,,,,,,,,
1994-09-08,28.424724578857422,,,,,,,,
1994-09-09,28.12551498413086,,,,,,,,
1994-09-12,28.041345596313477,,,,,,,,
1994-09-13,28.12551498413086,,,,,,,,
1994-09-14,28.153564453125,,,,,,,,
1994-09-15,28.508869171142578,,,,,,,,
1994-09-16,28.30597496032715,,,,,,,,
1994-09-19,28.334199905395508,,,,,,,,
1994-09-20,27.797985076904297,,,,,,,,
1994-09-21,27.797985076904297,,,,,,,,
1994-09-22,27.73213768005371,,,,,,,,
1994-09-23,27.638071060180664,,,,,,,,
1994-09-26,27.77916717529297,,,,,,,,
1994-09-27,27.760364532470703,,,,,,,,
1994-09-28,27.976726531982422,,,,,,,,
1994-09-29,27.83561897277832,,,,,,,,
1994-09-30,27.797985076904297,,,,,,,,
1994-10-03,27.73213768005371,,,,,,,,
1994-10-04,27.31824493408203,,,,,,,,
1994-10-05,27.32762908935547,,,,,,,,
1994-10-06,27.24297523498535,,,,,,,,
1994-10-07,27.365264892578125,,,,,,,,
1994-10-10,27.656892776489258,,,,,,,,
1994-10-11,28.070802688598633,,,,,,,,
1994-10-12,28.108423233032227,,,,,,,,
1994-10-13,28.202499389648438,,,,,,,,
1994-10-14,28.324798583984375,,,,,,,,
1994-10-17,28.26834487915039,,,,,,,,
1994-10-18,28.202499389648438,,,,,,,,
1994-10-19,28.334199905395508,,,,,,,,
1994-10-20,28.146059036254883,,,,,,,,
1994-10-21,28.033178329467773,,,,,,,,
1994-10-24,27.797985076904297,,,,,,,,
1994-10-25,27.826215744018555,,,,,,,,
1994-10-26,27.929698944091797,,,,,,,,
1994-10-27,28.099021911621094,,,,,,,,
1994-10-28,28.691692352294922,,,,,,,,
1994-10-31,28.588165283203125,,,,,,,,
1994-11-01,28.26834487915039,,,,,,,,
1994-11-02,28.108423233032227,,,,,,,,
1994-11-03,28.258935928344727,,,,,,,,
1994-11-04,27.89205551147461,,,,,,,,
1994-11-07,27.976726531982422,,,,,,,,
1994-11-08,28.193086624145508,,,,,,,,
1994-11-09,28.240121841430664,,,,,,,,
1994-11-10,28.042587280273438,,,,,,,,
1994-11-11,27.939117431640625,,,,,,,,
1994-11-14,28.202499389648438,,,,,,,,
1994-11-15,28.108423233032227,,,,,,,,
1994-11-16,28.202499389648438,,,,,,,,
1994-11-17,28.01434898376465,,,,,,,,
1994-11-18,27.976726531982422,,,,,,,,
1994-11-21,27.694517135620117,,,,,,,,
1994-11-22,27.092470169067383,,,,,,,,
1994-11-23,27.24297523498535,,,,,,,,
1994-11-25,27.37467384338379,,,,,,,,
1994-11-28,27.496971130371094,,,,,,,,
1994-11-29,27.48756217956543,,,,,,,,
1994-11-30,27.44993782043457,,,,,,,,
1994-12-01,27.177125930786133,,,,,,,,
1994-12-02,27.431106567382812,,,,,,,,
1994-12-05,27.45933723449707,,,,,,,,
1994-12-06,27.478158950805664,,,,,,,,
1994-12-07,27.280616760253906,,,,,,,,
1994-12-08,27.01719856262207,,,,,,,,
1994-12-09,27.120683670043945,,,,,,,,
1994-12-12,27.299419403076172,,,,,,,,
1994-12-13,27.40290069580078,,,,,,,,
1994-12-14,27.54399871826172,,,,,,,,
1994-12-15,27.62865447998047,,,,,,,,
1994-12-16,27.763614654541016,,,,,,,,
1994-12-19,27.801546096801758,,,,,,,,
1994-12-20,27.716211318969727,,,,,,,,
1994-12-21,28.010143280029297,,,,,,,,
1994-12-22,27.924816131591797,,,,,,,,
1994-12-23,27.953258514404297,,,,,,,,
1994-12-27,28.104978561401367,,,,,,,,
1994-12-28,27.962745666503906,,,,,,,,
1994-12-29,27.981693267822266,,,,,,,,
1994-12-30,27.649824142456055,,,,,,,,
1995-01-03,27.782569885253906,,,,,,,,
1995-01-04,27.915325164794922,,,,,,,,
1995-01-05,27.915325164794922,,,,,,,,
1995-01-06,27.943763732910156,,,,,,,,
1995-01-09,27.97222328186035,,,,,,,,
1995-01-10,28.00067138671875,,,,,,,,
1995-01-11,28.019638061523438,,,,,,,,
1995-01-12,28.029123306274414,,,,,,,,
1995-01-13,28.360980987548828,,,,,,,,
1995-01-16,28.531673431396484,,,,,,,,
1995-01-17,28.54113006591797,,,,,,,,
1995-01-18,28.512710571289062,,,,,,,,
1995-01-19,28.351503372192383,,,,,,,,
1995-01-20,28.247207641601562,,,,,,,,
1995-01-23,28.33254051208496,,,,,,,,
1995-01-24,28.370481491088867,,,,,,,,
1995-01-25,28.44632911682129,,,,,,,,
1995-01-26,28.474769592285156,,,,,,,,
1995-01-27,28.588577270507812,,,,,,,,
1995-01-30,28.46529197692871,,,,,,,,
1995-01-31,28.579072952270508,,,,,,,,
1995-02-01,28.56959342956543,,,,,,,,
1995-02-02,28.74026870727539,,,,,,,,
1995-02-03,29.148008346557617,,,,,,,,
1995-02-06,29.27126121520996,,,,,,,,
1995-02-07,29.309186935424805,,,,,,,,
1995-02-08,29.309186935424805,,,,,,,,
1995-02-09,29.309186935424805,,,,,,,,
1995-02-10,29.347135543823242,,,,,,,,
1995-02-13,29.356616973876953,,,,,,,,
1995-02-14,29.394540786743164,,,,,,,,
1995-02-15,29.55573081970215,,,,,,,,
1995-02-16,29.51779556274414,,,,,,,,
1995-02-17,29.40401840209961,,,,,,,,
1995-02-21,29.394540786743164,,,,,,,,
1995-02-22,29.612625122070312,,,,,,,,
1995-02-23,29.660017013549805,,,,,,,,
1995-02-24,29.735885620117188,,,,,,,,
1995-02-27,29.49884033203125,,,,,,,,
1995-02-28,29.74537467956543,,,,,,,,
1995-03-01,29.55573081970215,,,,,,,,
1995-03-02,29.593658447265625,,,,,,,,
1995-03-03,29.603153228759766,,,,,,,,
1995-03-06,29.622119903564453,,,,,,,,
1995-03-07,29.394540786743164,,,,,,,,
1995-03-08,29.470380783081055,,,,,,,,
1995-03-09,29.460905075073242,,,,,,,,
1995-03-10,29.897092819213867,,,,,,,,
1995-03-13,29.86864471435547,,,,,,,,
1995-03-14,30.086706161499023,,,,,,,,
1995-03-15,30.02985382080078,,,,,,,,
1995-03-16,30.21000099182129,,,,,,,,
1995-03-17,30.240053176879883,,,,,,,,
1995-03-20,30.240053176879883,,,,,,,,
1995-03-21,30.163774490356445,,,,,,,,
1995-03-22,30.19239616394043,,,,,,,,
1995-03-23,30.211442947387695,,,,,,,,
1995-03-24,30.640464782714844,,,,,,,,
1995-03-27,30.764387130737305,,,,,,,,
1995-03-28,30.764387130737305,,,,,,,,
1995-03-29,30.754867553710938,,,,,,,,
1995-03-30,30.697650909423828,,,,,,,,
1995-03-31,30.57371711730957,,,,,,,,
1995-04-03,30.649988174438477,,,,,,,,
1995-04-04,30.850196838378906,,,,,,,,
1995-04-05,30.850196838378906,,,,,,,,
1995-04-06,30.964588165283203,,,,,,,,
1995-04-07,30.93599510192871,,,,,,,,
1995-04-10,30.99321174621582,,,,,,,,
1995-04-11,30.888301849365234,,,,,,,,
1995-04-12,30.99321174621582,,,,,,,,
1995-04-13,31.164791107177734,,,,,,,,
1995-04-17,30.983644485473633,,,,,,,,
1995-04-18,30.878782272338867,,,,,,,,
1995-04-19,30.850196838378906,,,,,,,,
1995-04-20,30.89786148071289,,,,,,,,
1995-04-21,31.050416946411133,,,,,,,,
1995-04-24,31.412654876708984,,,,,,,,
1995-04-25,31.326852798461914,,,,,,,,
1995-04-26,31.355457305908203,,,,,,,,
1995-04-27,31.43172836303711,,,,,,,,
1995-04-28,31.479415893554688,,,,,,,,
1995-05-01,31.39358901977539,,,,,,,,
1995-05-02,31.4603328704834,,,,,,,,
1995-05-03,31.898868560791016,,,,,,,,
1995-05-04,31.879785537719727,,,,,,,,
1995-05-05,31.841670989990234,,,,,,,,
1995-05-08,32.07046890258789,,,,,,,,
1995-05-09,32.041866302490234,,,,,,,,
1995-05-10,32.08000564575195,,,,,,,,
1995-05-11,32.165802001953125,,,,,,,,
1995-05-12,32.18487548828125,,,,,,,,
1995-05-15,32.3374137878418,,,,,,,,
1995-05-16,32.35646057128906,,,,,,,,
1995-05-17,32.23253631591797,,,,,,,,
1995-05-18,31.765390396118164,,,,,,,,
1995-05-19,31.784467697143555,,,,,,,,
1995-05-22,32.13721466064453,,,,,,,,
1995-05-23,32.4327507019043,,,,,,,,
1995-05-24,32.41366195678711,,,,,,,,
1995-05-25,32.44226837158203,,,,,,,,
1995-05-26,32.07046890258789,,,,,,,,
1995-05-30,32.060943603515625,,,,,,,,
1995-05-31,32.72828674316406,,,,,,,,
1995-06-01,32.6424674987793,,,,,,,,
1995-06-02,32.67109298706055,,,,,,,,
1995-06-05,32.871273040771484,,,,,,,,
